Offset;OriginalLength;OriginalString;Translation;Notes;
120621;31;固定ＭＳＧ６２　　　　　　　　;        ;;
120652;31;固定ＭＳＧ６３　　　　　　　　;        ;;
120683;31;火点;Fire point;;
120714;31;戦車種類１;tank kind 1;;
120745;31;戦車種類２;tank kind 2;;
120776;31;自走砲;tank kind 3;;
120807;31;Ⅲ号戦車;tank kind 4;;
120838;31;戦車種類５;tank kind 5;;
120869;31;戦車種類６;tank kind 6;;
120900;31;戦車種類７;tank kind 7;;
120931;31;８８ｍｍ砲;tank kind 8;;
120962;31;砲塔前面;tank parts name;;
120993;31;砲塔側面;tank parts name;;
121024;31;砲塔後面;tank parts name;;
121055;31;車体前面;tank parts name;;
121086;31;車体側面;tank parts name;;
121117;31;車体後面;tank parts name;;
121148;31;キャタピラ;tank parts name;;
121179;31;車体前面;tank parts name;;
121210;31;車体側面;tank parts name;;
121241;31;車体後面;tank parts name;;
121272;31;車体;tank parts name;;
121303;31;砲塔;tank parts name;;
121334;31;戦車部分名称;tank parts name;;
121365;31;戦車部分名称;tank parts name;;
121396;31;ノトシュ;soyuz;;
121427;31;ＲＫ;rk;;
121458;31;きくち;kikuti;;
121489;31;シモ;shimo;;
121520;31;ＴＡＧ;tag;;
121551;31;ほえ;hoe;;
121582;31;１時;1 o'clock;;
121613;31;２時;2 o'clock;;
121644;31;３時;3 o'clock;;
121675;31;４時;4 o'clock;;
121706;31;５時;5 o'clock;;
121737;31;６時;6 o'clock;;
121768;31;７時;7 o'clock;;
121799;31;８時;8 o'clock;;
121830;31;９時;9 o'clock;;
121861;31;１０時;10 o'clock;;
121892;31;１１時;11 o'clock;;
121923;31;１２時;12 o'clock;;
121954;31;右から;to the right;;
121985;31;左から;to the left;;
122016;31;ヴォストーク;Vostok;;
122047;31;初期戦車２;syoki 2;;
122078;31;初期戦車３;syoki 3;;
122109;31;初期戦車４;syoki 4;;
122140;31;キーロフ;Kirov;;
122171;31;初期戦車６;syoki 6;;
122202;31;初期戦車７;syoki 7;;
122233;31;初期戦車８;syoki 8;;
122264;31;初期戦車９;syoki 9;;
122295;31;初期戦車Ａ;syoki 10;;
122326;31;初期戦車Ｂ;syoki 11;;
122357;31;初期戦車Ｃ;syoki 12;;
122388;31;初期戦車Ｄ;syoki 13;;
122419;31;初期戦車Ｅ;syoki 14;;
122450;31;初期戦車Ｆ;syoki 15;;
122481;31;初期戦車Ｇ;syoki 16;;
122512;31;後詰戦車１;atodu 1;;
122543;31;後詰戦車２;atodu 2;;
122574;31;後詰戦車３;atodu 3;;
122605;31;後詰戦車４;atodu 4;;
122636;31;後詰戦車５;atodu 5;;
122667;31;後詰戦車６;atodu 6;;
122698;31;後詰戦車７;atodu 7;;
122729;31;後詰戦車８;atodu 8;;
122760;31;後詰戦車９;atodu 9;;
122791;31;後詰戦車Ａ;atodu 10;;
122822;31;後詰戦車Ｂ;atodu 11;;
122853;31;後詰戦車Ｃ;atodu 12;;
122884;31;後詰戦車Ｄ;atodu 13;;
122915;31;後詰戦車Ｅ;atodu 14;;
122946;31;後詰戦車Ｆ;atodu 15;;
122977;31;後詰戦車Ｇ;atodu 16;;
123008;31;初期歩兵１;sh 1;;
123039;31;初期歩兵２;sh 2;;
123070;31;初期歩兵３;sh 3;;
123101;31;初期歩兵４;sh 4;;
123132;31;初期歩兵５;sh 5;;
123163;31;初期歩兵６;sh 6;;
123194;31;初期歩兵７;sh 7;;
123225;31;初期歩兵８;sh 8;;
123256;31;初期歩兵９;sh 9;;
123287;31;初期歩兵Ａ;sh 10;;
123318;31;初期歩兵Ｂ;sh 11;;
123349;31;初期歩兵Ｃ;sh 12;;
123380;31;初期歩兵Ｄ;sh 13;;
123411;31;初期歩兵Ｅ;sh 14;;
123442;31;初期歩兵Ｆ;sh 15;;
123473;31;初期歩兵Ｇ;sh 16;;
123504;31;後詰歩兵１;ah 1;;
123535;31;後詰歩兵２;ah 2;;
123566;31;後詰歩兵３;ah 3;;
123597;31;後詰歩兵４;ah 4;;
123628;31;後詰歩兵５;ah 5;;
123659;31;後詰歩兵６;ah 6;;
123690;31;後詰歩兵７;ah 7;;
123721;31;後詰歩兵８;ah 8;;
123752;31;後詰歩兵９;ah 9;;
123783;31;後詰歩兵Ａ;ah 10;;
123814;31;後詰歩兵Ｂ;ah 11;;
123845;31;後詰歩兵Ｃ;ah 12;;
123876;31;後詰歩兵Ｄ;ah 13;;
123907;31;後詰歩兵Ｅ;ah 14;;
123938;31;後詰歩兵Ｆ;ah 15;;
123969;31;後詰歩兵Ｇ;ah 16;;
124000;31;戦略地点名１;strategy p 1;;
124031;31;戦略地点名２;strategy p 2;;
124062;31;戦略地点名３;strategy p 3;;
124093;31;戦略地点名４;strategy p 4;;
124124;31;戦略地点名５;strategy p 5;;
124155;31;戦略地点名６;strategy p 6;;
124186;31;戦略地点名７;strategy p 7;;
124217;31;戦略地点名８;strategy p 8;;
124248;31;キーロフ：　　　　　　　　　　;Kirov:      ;;
124279;31;敵中を突破する！　あとに続け！;We're going through the enemy;;
124310;31;　　　　　　　　　　　　　　　;line! Follow me!   ;;
124341;31;ヴォストーク：　　　　　　　　;Vostok:      ;;
124372;31;了解！　　　　　　　　　　　　;Roger!      ;;
124403;31;　　　　　　　　　　　　　　　;        ;;
124434;31;部隊本部より：　　　　　　　　;From Unit Headquarters:  ;;
124465;31;同志！　よくやった！　　　　　;Well done comrade!   ;;
124496;31;更なる活躍を期待する！　　　　;        ;;
124527;31;固定ＭＳＧ１１　　　　　　　　;From Unit Headquarters:  ;;
124558;31;固定ＭＳＧ１２　　　　　　　　;We look forward to your  ;;
124589;31;固定ＭＳＧ１３　　　　　　　　;future exploits!    ;;
124620;31;固定ＭＳＧ１４　　　　　　　　;        ;;
124651;31;こりゃ駄目だ。　　　　　　　　;        ;;
124682;31;固定ＭＳＧ１５　　　　　　　　;        ;;
124713;31;固定ＭＳＧ１６　　　　　　　　;        ;;
124744;31;　　　　　　　　　　　　　　　;        ;;
124775;31;固定ＭＳＧ１８　　　　　　　　;        ;;
124806;31;固定ＭＳＧ１９　　　　　　　　;        ;;
124837;31;固定ＭＳＧ２０　　　　　　　　;        ;;
124868;31;固定ＭＳＧ２１　　　　　　　　;        ;;
124899;31;固定ＭＳＧ２２　　　　　　　　;        ;;
124930;31;固定ＭＳＧ２３　　　　　　　　;        ;;
124961;31;固定ＭＳＧ２４　　　　　　　　;        ;;
124992;31;固定ＭＳＧ２５　　　　　　　　;        ;;
125023;31;固定ＭＳＧ２６　　　　　　　　;        ;;
125054;31;固定ＭＳＧ２７　　　　　　　　;        ;;
125085;31;固定ＭＳＧ２８　　　　　　　　;        ;;
125116;31;固定ＭＳＧ２９　　　　　　　　;        ;;
125147;31;固定ＭＳＧ３０　　　　　　　　;        ;;
125178;31;固定ＭＳＧ３１　　　　　　　　;        ;;
125209;31;固定ＭＳＧ３２　　　　　　　　;        ;;
125240;31;固定ＭＳＧ３３　　　　　　　　;        ;;
125271;31;固定ＭＳＧ３４　　　　　　　　;        ;;
125302;31;固定ＭＳＧ３５　　　　　　　　;        ;;
125333;31;固定ＭＳＧ３６　　　　　　　　;        ;;
125364;31;固定ＭＳＧ３７　　　　　　　　;        ;;
125395;31;固定ＭＳＧ３８　　　　　　　　;        ;;
125426;31;固定ＭＳＧ３９　　　　　　　　;        ;;
125457;31;固定ＭＳＧ４０　　　　　　　　;        ;;
125488;31;固定ＭＳＧ４１　　　　　　　　;        ;;
125519;31;固定ＭＳＧ４２　　　　　　　　;        ;;
125550;31;固定ＭＳＧ４３　　　　　　　　;        ;;
125581;31;固定ＭＳＧ４４　　　　　　　　;        ;;
125612;31;固定ＭＳＧ４５　　　　　　　　;        ;;
125643;31;固定ＭＳＧ４６　　　　　　　　;        ;;
125674;31;固定ＭＳＧ４７　　　　　　　　;        ;;
125705;31;固定ＭＳＧ４８　　　　　　　　;        ;;
125736;31;固定ＭＳＧ４９　　　　　　　　;        ;;
125767;31;固定ＭＳＧ５０　　　　　　　　;        ;;
125798;31;固定ＭＳＧ５１　　　　　　　　;        ;;
125829;31;固定ＭＳＧ５２　　　　　　　　;        ;;
125860;31;固定ＭＳＧ５３　　　　　　　　;        ;;
125891;31;固定ＭＳＧ５４　　　　　　　　;        ;;
125922;31;固定ＭＳＧ５５　　　　　　　　;        ;;
125953;31;固定ＭＳＧ５６　　　　　　　　;        ;;
125984;31;固定ＭＳＧ５７　　　　　　　　;        ;;
126015;31;固定ＭＳＧ５８　　　　　　　　;        ;;
126046;31;固定ＭＳＧ５９　　　　　　　　;        ;;
126077;31;固定ＭＳＧ６０　　　　　　　　;        ;;
126108;31;固定ＭＳＧ６１　　　　　　　　;        ;;
126139;31;固定ＭＳＧ６２　　　　　　　　;        ;;
126170;31;固定ＭＳＧ６３　　　　　　　　;        ;;
126201;31;火点;Fire point;;
126232;31;戦車種類１;tank kind 1;;
126263;31;戦車種類２;tank kind 2;;
126294;31;敵戦車;tank kind 3;;
126325;31;敵突撃砲;tank kind 4;;
126356;31;戦車種類５;tank kind 5;;
126387;31;戦車種類６;tank kind 6;;
126418;31;戦車種類７;tank kind 7;;
126449;31;戦車種類８;tank kind 8;;
126480;31;砲塔前面;tank parts name;;
126511;31;砲塔側面;tank parts name;;
126542;31;砲塔後面;tank parts name;;
126573;31;車体前面;tank parts name;;
126604;31;車体側面;tank parts name;;
126635;31;車体後面;tank parts name;;
126666;31;キャタピラ;tank parts name;;
126697;31;車体前面;tank parts name;;
126728;31;車体側面;tank parts name;;
126759;31;車体後面;tank parts name;;
126790;31;車体;tank parts name;;
126821;31;砲塔;tank parts name;;
126852;31;戦車部分名称;tank parts name;;
126883;31;戦車部分名称;tank parts name;;
126914;31;ノトシュ;soyuz;;
126945;31;ＲＫ;rk;;
126976;31;きくち;kikuti;;
127007;31;シモ;shimo;;
127038;31;ＴＡＧ;tag;;
127069;31;ほえ;hoe;;
127100;31;１時;at 1 o'clock;;
127131;31;２時;at 2 o'clock;;
127162;31;３時;at 3 o'clock;;
127193;31;４時;at 4 o'clock;;
127224;31;５時;at 5 o'clock;;
127255;31;６時;at 6 o'clock;;
127286;31;７時;at 7 o'clock;;
127317;31;８時;at 8 o'clock;;
127348;31;９時;at 9 o'clock;;
127379;31;１０時;at 10 o'clock;;
127410;31;１１時;at 11 o'clock;;
127441;31;１２時;at 12 o'clock;;
127472;31;右から;to the right;;
127503;31;左から;to the left;;
127534;31;初期戦車１;syoki 1;;
127565;31;初期戦車２;syoki 2;;
127596;31;初期戦車３;syoki 3;;
127627;31;初期戦車４;syoki 4;;
127658;31;初期戦車５;syoki 5;;
127689;31;初期戦車６;syoki 6;;
127720;31;初期戦車７;syoki 7;;
127751;31;初期戦車８;syoki 8;;
127782;31;初期戦車９;syoki 9;;
127813;31;初期戦車Ａ;syoki 10;;
127844;31;初期戦車Ｂ;syoki 11;;
127875;31;初期戦車Ｃ;syoki 12;;
127906;31;初期戦車Ｄ;syoki 13;;
127937;31;初期戦車Ｅ;syoki 14;;
127968;31;初期戦車Ｆ;syoki 15;;
127999;31;初期戦車Ｇ;syoki 16;;
128030;31;後詰戦車１;atodu 1;;
128061;31;後詰戦車２;atodu 2;;
128092;31;後詰戦車３;atodu 3;;
128123;31;後詰戦車４;atodu 4;;
128154;31;後詰戦車５;atodu 5;;
128185;31;後詰戦車６;atodu 6;;
128216;31;後詰戦車７;atodu 7;;
128247;31;後詰戦車８;atodu 8;;
128278;31;後詰戦車９;atodu 9;;
128309;31;後詰戦車Ａ;atodu 10;;
128340;31;後詰戦車Ｂ;atodu 11;;
128371;31;後詰戦車Ｃ;atodu 12;;
128402;31;後詰戦車Ｄ;atodu 13;;
128433;31;後詰戦車Ｅ;atodu 14;;
128464;31;後詰戦車Ｆ;atodu 15;;
128495;31;後詰戦車Ｇ;atodu 16;;
128526;31;初期歩兵１;sh 1;;
128557;31;初期歩兵２;sh 2;;
128588;31;初期歩兵３;sh 3;;
128619;31;初期歩兵４;sh 4;;
128650;31;初期歩兵５;sh 5;;
128681;31;初期歩兵６;sh 6;;
128712;31;初期歩兵７;sh 7;;
128743;31;初期歩兵８;sh 8;;
128774;31;初期歩兵９;sh 9;;
128805;31;初期歩兵Ａ;sh 10;;
128836;31;初期歩兵Ｂ;sh 11;;
128867;31;初期歩兵Ｃ;sh 12;;
128898;31;初期歩兵Ｄ;sh 13;;
128929;31;初期歩兵Ｅ;sh 14;;
128960;31;初期歩兵Ｆ;sh 15;;
128991;31;初期歩兵Ｇ;sh 16;;
129022;31;後詰歩兵１;ah 1;;
129053;31;後詰歩兵２;ah 2;;
129084;31;後詰歩兵３;ah 3;;
129115;31;後詰歩兵４;ah 4;;
129146;31;後詰歩兵５;ah 5;;
129177;31;後詰歩兵６;ah 6;;
129208;31;後詰歩兵７;ah 7;;
129239;31;後詰歩兵８;ah 8;;
129270;31;後詰歩兵９;ah 9;;
129301;31;後詰歩兵Ａ;ah 10;;
129332;31;後詰歩兵Ｂ;ah 11;;
129363;31;後詰歩兵Ｃ;ah 12;;
129394;31;後詰歩兵Ｄ;ah 13;;
129425;31;後詰歩兵Ｅ;ah 14;;
129456;31;後詰歩兵Ｆ;ah 15;;
129487;31;後詰歩兵Ｇ;ah 16;;
129518;31;戦略地点名１;strategy p 1;;
129549;31;戦略地点名２;strategy p 2;;
129580;31;戦略地点名３;strategy p 3;;
129611;31;戦略地点名４;strategy p 4;;
129642;31;戦略地点名５;strategy p 5;;
129673;31;戦略地点名６;strategy p 6;;
129704;31;戦略地点名７;strategy p 7;;
129735;31;戦略地点名８;strategy p 8;;
129766;31;固定ＭＳＧ１　　　　　　　　　;        ;;
129797;31;固定ＭＳＧ２　　　　　　　　　;        ;;
129828;31;固定ＭＳＧ３　　　　　　　　　;        ;;
129859;31;固定ＭＳＧ４　　　　　　　　　;        ;;
129890;31;固定ＭＳＧ５　　　　　　　　　;        ;;
129921;31;固定ＭＳＧ６　　　　　　　　　;        ;;
129952;31;固定ＭＳＧ７　　　　　　　　　;        ;;
129983;31;固定ＭＳＧ８　　　　　　　　　;        ;;
130014;31;固定ＭＳＧ９　　　　　　　　　;        ;;
130045;31;固定ＭＳＧ１０　　　　　　　　;        ;;
130076;31;固定ＭＳＧ１１　　　　　　　　;        ;;
130107;31;固定ＭＳＧ１２　　　　　　　　;        ;;
130138;31;固定ＭＳＧ１３　　　　　　　　;        ;;
130169;31;固定ＭＳＧ１４　　　　　　　　;        ;;
130200;31;固定ＭＳＧ１５　　　　　　　　;        ;;
130231;31;固定ＭＳＧ１６　　　　　　　　;        ;;
130262;31;固定ＭＳＧ１７　　　　　　　　;        ;;
130293;31;固定ＭＳＧ１８　　　　　　　　;        ;;
130324;31;固定ＭＳＧ１９　　　　　　　　;        ;;
130355;31;固定ＭＳＧ２０　　　　　　　　;        ;;
130386;31;固定ＭＳＧ２１　　　　　　　　;        ;;
130417;31;固定ＭＳＧ２２　　　　　　　　;        ;;
130448;31;固定ＭＳＧ２３　　　　　　　　;        ;;
130479;31;固定ＭＳＧ２４　　　　　　　　;        ;;
130510;31;固定ＭＳＧ２５　　　　　　　　;        ;;
130541;31;固定ＭＳＧ２６　　　　　　　　;        ;;
130572;31;固定ＭＳＧ２７　　　　　　　　;        ;;
130603;31;固定ＭＳＧ２８　　　　　　　　;        ;;
130634;31;固定ＭＳＧ２９　　　　　　　　;        ;;
130665;31;固定ＭＳＧ３０　　　　　　　　;        ;;
130696;31;固定ＭＳＧ３１　　　　　　　　;        ;;
130727;31;固定ＭＳＧ３２　　　　　　　　;        ;;
130758;31;固定ＭＳＧ３３　　　　　　　　;        ;;
130789;31;固定ＭＳＧ３４　　　　　　　　;        ;;
130820;31;固定ＭＳＧ３５　　　　　　　　;        ;;
130851;31;固定ＭＳＧ３６　　　　　　　　;        ;;
130882;31;固定ＭＳＧ３７　　　　　　　　;        ;;
130913;31;固定ＭＳＧ３８　　　　　　　　;        ;;
130944;31;固定ＭＳＧ３９　　　　　　　　;        ;;
130975;31;固定ＭＳＧ４０　　　　　　　　;        ;;
131006;31;固定ＭＳＧ４１　　　　　　　　;        ;;
131037;31;固定ＭＳＧ４２　　　　　　　　;        ;;
131068;31;固定ＭＳＧ４３　　　　　　　　;        ;;
131099;31;固定ＭＳＧ４４　　　　　　　　;        ;;
131130;31;固定ＭＳＧ４５　　　　　　　　;        ;;
131161;31;固定ＭＳＧ４６　　　　　　　　;        ;;
131192;31;固定ＭＳＧ４７　　　　　　　　;        ;;
131223;31;固定ＭＳＧ４８　　　　　　　　;        ;;
131254;31;固定ＭＳＧ４９　　　　　　　　;        ;;
131285;31;固定ＭＳＧ５０　　　　　　　　;        ;;
131316;31;固定ＭＳＧ５１　　　　　　　　;        ;;
131347;31;固定ＭＳＧ５２　　　　　　　　;        ;;
131378;31;固定ＭＳＧ５３　　　　　　　　;        ;;
131409;31;固定ＭＳＧ５４　　　　　　　　;        ;;
131440;31;固定ＭＳＧ５５　　　　　　　　;        ;;
131471;31;固定ＭＳＧ５６　　　　　　　　;        ;;
131502;31;固定ＭＳＧ５７　　　　　　　　;        ;;
131533;31;固定ＭＳＧ５８　　　　　　　　;        ;;
131564;31;固定ＭＳＧ５９　　　　　　　　;        ;;
131595;31;固定ＭＳＧ６０　　　　　　　　;        ;;
131626;31;固定ＭＳＧ６１　　　　　　　　;        ;;
131657;31;固定ＭＳＧ６２　　　　　　　　;        ;;
131688;31;固定ＭＳＧ６３　　　　　　　　;        ;;
131719;31;固定ＭＳＧ６４　　　　　　　　;        ;;
131750;31;戦車種類１;tank kind 1;;
131781;31;戦車種類２;tank kind 2;;
131812;31;戦車種類３;tank kind 3;;
131843;31;戦車種類４;tank kind 4;;
131874;31;戦車種類５;tank kind 5;;
131905;31;戦車種類６;tank kind 6;;
131936;31;戦車種類７;tank kind 7;;
131967;31;戦車種類８;tank kind 8;;
131998;31;戦車部分名称;tank parts name;;
132029;31;戦車部分名称;tank parts name;;
132060;31;戦車部分名称;tank parts name;;
132091;31;戦車部分名称;tank parts name;;
132122;31;戦車部分名称;tank parts name;;
132153;31;戦車部分名称;tank parts name;;
132184;31;戦車部分名称;tank parts name;;
